gnl|CDD|214746	ZnF_BED	smart00614	BED zinc finger.  DNA-binding domain in chromatin-boundary-element-binding proteins and transposases.
gnl|CDD|277097	PHD_BAZ1A	cd15627	PHD finger found in bromodomain adjacent to zinc finger domain protein 1A (BAZ1A).  BAZ1A
gnl|CDD|277018	PHD_RSF1	cd15543	PHD finger found in Remodeling and spacing factor 1 (Rsf-1).  Rsf-1
gnl|CDD|277048	PHD_JADE	cd15573	PHD finger found in proteins Jade-1
gnl|CDD|277149	PHD_JADE1	cd15679	PHD finger found in protein Jade-1 and similar proteins.  Jade-1
gnl|CDD|276990	PHD1_KDM5A_like	cd15515	PHD finger 1 found in Lysine-specific demethylase KDM5A
gnl|CDD|277151	PHD_JADE3	cd15681	PHD finger found in protein Jade-3 and similar proteins.  Jade-3
gnl|CDD|277099	PHD_BAZ2A	cd15629	PHD finger found in bromodomain adjacent to zinc finger domain protein 2A (BAZ2A).  BAZ2A
gnl|CDD|277075	PHD1_KDM5A	cd15602	PHD finger 1 found in Lysine-specific demethylase 5A (KDM5A).  KDM5A (also termed Histone demethylase JARID1A
gnl|CDD|277078	PHD1_Lid_like	cd15605	PHD finger 1 found in Drosophila melanogaster protein little imaginal discs (Lid) and similar proteins.  Drosophila melanogaster Lid
gnl|CDD|277011	PHD_PHRF1	cd15536	PHD finger found in PHD and RING finger domain-containing protein 1 (PHRF1).  PHRF1
gnl|CDD|277000	PHD_UHRF1_2	cd15525	PHD finger found in ubiquitin-like PHD and RING finger domain-containing protein UHRF1 and UHRF2.  UHRF1 is a unique chromatin effector protein that integrates the recognition of both histone PTMs and DNA methylation. It is essential for cell proliferation and plays a critical role in the development and progression of many human carcinomas
gnl|CDD|277007	PHD2_CHD_II	cd15532	PHD finger 2 found in class II Chromodomain-Helicase-DNA binding (CHD) proteins.  Class II CHD proteins includes chromodomain-helicase-DNA-binding protein CHD3
gnl|CDD|277004	PHD2_PHF10	cd15529	PHD finger 2 found in PHD finger protein 10 (PHF10) and similar proteins.  PHF10
gnl|CDD|277150	PHD_JADE2	cd15680	PHD finger found in protein Jade-2 and similar proteins.  Jade-2
gnl|CDD|277103	PHD_PHF20L1	cd15633	PHD finger found in PHD finger protein 20-like protein 1 (P20L1).  P20L1 is an active malignant brain tumor (MBT) domain-containing protein that binds to monomethylated lysine 142 on DNA (Cytosine-5) Methyltransferase 1 (DNMT1) (DNMT1K142me1) and colocalizes at the perinucleolar space in a SET7-dependent manner. Its MBT domain reads and controls enzyme levels of methylated DNMT1 in cells
gnl|CDD|277013	PHD_PRKCBP1	cd15538	PHD finger found in protein kinase C-binding protein 1 (PRKCBP1).  PRKCBP1
gnl|CDD|277088	PHD_UHRF1	cd15616	PHD finger found in ubiquitin-like PHD and RING finger domain-containing protein 1 (UHRF1).  UHRF1 (also termed inverted CCAAT box-binding protein of 90 kDa
gnl|CDD|277089	PHD_UHRF2	cd15617	PHD finger found in ubiquitin-like PHD and RING finger domain-containing protein 2 (UHRF2).  UHRF2 (also termed Np95/ICBP90-like RING finger protein (NIRF)
gnl|CDD|277002	PHD2_KAT6A_6B	cd15527	PHD finger 2 found in monocytic leukemia zinc-finger protein (MOZ) and its factor (MORF).  MOZ
gnl|CDD|277069	PHD2_KMT2C	cd15594	PHD finger 2 found in Histone-lysine N-methyltransferase 2C (KMT2C).  KMT2C
gnl|CDD|277070	PHD2_KMT2D	cd15595	PHD finger 2 found in Histone-lysine N-methyltransferase 2D (KMT2D).  KMT2D
gnl|CDD|277005	PHD2_d4	cd15530	PHD finger 2 found in d4 gene family proteins.  The family includes proteins coded by three members of the d4 gene family
gnl|CDD|277043	PHD5_NSD	cd15568	PHD finger 5 found in nuclear receptor-binding SET domain-containing (NSD) proteins.  The nuclear receptor binding SET domain (NSD) protein is a family of three HMTases
gnl|CDD|277053	PHD1_MTF2	cd15578	PHD finger 1 found in metal-response element-binding transcription factor 2 (MTF2).  MTF2
gnl|CDD|277086	PHD_HAC_like	cd15614	PHD finger found in Arabidopsis thaliana histone acetyltransferases (HATs) HAC and similar proteins.  This family includes A. thaliana HACs (HAC1/2/4/5/12)
gnl|CDD|277077	PHD1_KDM5C_5D	cd15604	PHD finger 1 found in Lysine-specific demethylase 5C (KDM5C) and 5D (KDM5D).  The family includes KDM5C and KDM5D
gnl|CDD|276985	PHD2_KMT2C_like	cd15510	PHD finger 2 found in Histone-lysine N-methyltransferase 2C (KMT2C) and 2D (KMT2D).  KMT2C
gnl|CDD|404529	Asp_protease_2	pfam13650	Aspartyl protease.  This family consists of predicted aspartic proteases
gnl|CDD|370444	zf-H2C2	pfam09337	His(2)-Cys(2) zinc finger.  This domain binds to histone upstream activating sequence (UAS) elements that are found in histone gene promoters. Added to clan to resolve overlaps with PF16721 but neither are classic zf_C2H2 zinc-fingers.
gnl|CDD|404799	gag-asp_proteas	pfam13975	gag-polyprotein putative aspartyl protease.  This family of putative aspartyl proteases is found pre-dominantly in retroviral proteins.
gnl|CDD|406482	DUF4817	pfam16087	Domain of unknown function (DUF4817).  This family of proteins is functionally uncharacterized. This family of proteins is found in eukaryotes. Proteins in this family are typically between 109 and 322 amino acids in length. There are two completely conserved residues (G and R) that may be functionally important.
gnl|CDD|349325	chromodomain	cd18969	CHROMO (CHRromatin Organization Modifier) domain; uncharacterized subgroup; for most members of this subgroup
gnl|CDD|395309	Chromo	pfam00385	Chromo (CHRromatin Organisation MOdifier) domain.
gnl|CDD|349274	CD_CSD	cd00024	CHROMO (CHRromatin Organization Modifier) domains and chromo shadow domains.  Members of this group are chromodomains or chromo shadow domains; these are SH3-fold-beta-barrel domains of the chromo-like superfamily. Chromodomains lack the first strand of the SH3-fold-beta-barrel
gnl|CDD|349306	CD2_tandem	cd18659	repeat 2 of paired tandem chromodomains.  Repeat 2 of tandem CHRomatin Organization Modifier (chromo) domains
gnl|CDD|349331	CD_MarY1_POL_like	cd18975	chromodomain of Tricholoma matsutake polyprotein
gnl|CDD|214605	CHROMO	smart00298	Chromatin organization modifier domain.
gnl|CDD|349322	chromodomain	cd18966	CHROMO (CHRromatin Organization Modifier) domain; uncharacterized subgroup.  The chromodomain is a conserved region of about 50 amino acids
gnl|CDD|349316	CD_HP1_like	cd18960	chromodomain of heterochromatin protein 1 proteins
gnl|CDD|181088	PRK07708	PRK07708	hypothetical protein; Validated.
gnl|CDD|398047	Transposase_28	pfam04195	Putative gypsy type transposon.  This family of plant genes are thought to be related to gypsy type transposons.
gnl|CDD|180903	PRK07238	PRK07238	bifunctional RNase H/acid phosphatase; Provisional.
gnl|CDD|197367	Ebola-like_HR1-HR2	cd09850	heptad repeat 1-heptad repeat 2 region of the transmembrane subunit of Filoviridae viruses
gnl|CDD|408474	MLVIN_C	pfam18697	Murine leukemia virus (MLV) integrase (IN) C-terminal domain.  This is the C-terminal domain (CTD) which can be found in murine leukemia virus (MLV) integrase (IN) proteins. The MLV IN C-terminal domain interacts with the bromo and extraterminal (BET) proteins through the ET domain. This interaction provides a structural basis for global in vivo integration-site preferences andt disruption of this interaction through truncation mutations affects the global targeting profile of MLV. The CTD consists an SH3 fold followed by a long unstructured tail.
gnl|CDD|197373	ENVV1-like_HR1-HR2	cd09950	heptad repeat 1-heptad repeat 2 region (ectodomain) of the transmembrane subunit of the human endogenous retrovirus ENVV1
gnl|CDD|403286	DUF3504	pfam12012	Domain of unknown function (DUF3504).  This presumed domain is functionally uncharacterized. This domain is found in eukaryotes. This domain is typically between 156 to 173 amino acids in length.
gnl|CDD|271177	INT_Rci_Hp1_C	cd00796	Shufflon-specific DNA recombinase Rci and Bacteriophage Hp1_like integrase
gnl|CDD|271188	INT_RitA_C_like	cd01188	C-terminal catalytic domain of recombinase RitA
gnl|CDD|271184	INT_C_like_1	cd01184	Uncharacterized site-specific tyrosine recombinase
gnl|CDD|271189	INT_ICEBs1_C_like	cd01189	C-terminal catalytic domain of integrases from bacterial phages and conjugate transposons.  This family of tyrosine based site-specific integrases is has origins in bacterial phages and conjugate transposons. One member is the integrase from Bacillus subtilis conjugative transposon ICEBs1. ICEBs1 can be excised and transfered to various recipients in response to DNA damage or high concentrations of potential mating partners. The family belongs to the superfamily of DNA breaking-rejoining enzymes
gnl|CDD|271185	INTN1_C_like	cd01185	Integrase IntN1 of Bacteroides mobilizable transposon NBU1 and similar proteins
gnl|CDD|271193	INT_IntI_C	cd01193	Integron integrase and similar protiens
gnl|CDD|271192	INT_C_like_3	cd01192	Uncharacterized site-specific tyrosine recombinase
gnl|CDD|223655	XerC	COG0582	Integrase [DNA replication
gnl|CDD|271182	INT_P4_C	cd00801	Bacteriophage P4 integrase
gnl|CDD|407051	NDC10_II	pfam16787	Centromere DNA-binding protein complex CBF3 subunit
gnl|CDD|403669	GCR1_C	pfam12550	Transcriptional activator of glycolytic enzymes.  This domain family is found in eukaryotes
gnl|CDD|238050	IPT	cd00102	Immunoglobulin-like fold
gnl|CDD|214657	IPT	smart00429	ig-like
gnl|CDD|396048	Glyco_hydro_35	pfam01301	Glycosyl hydrolases family 35.
gnl|CDD|166698	PLN03059	PLN03059	beta-galactosidase; Provisional.
gnl|CDD|270693	STKc_AGC	cd05123	Catalytic domain of AGC family Serine/Threonine Kinases.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. AGC kinases regulate many cellular processes including division
gnl|CDD|270723	STKc_PKB	cd05571	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270732	STKc_PKA_like	cd05580	Catalytic subunit of the Serine/Threonine Kinases
gnl|CDD|270722	STKc_PKC	cd05570	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270905	STKc_AMPK-like	cd14003	Catalytic domain of AMP-activated protein kinase-like Serine/Threonine Kinases.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. The AMPK-like subfamily is composed of AMPK
gnl|CDD|214567	S_TKc	smart00220	Serine/Threonine protein kinases
gnl|CDD|270726	STKc_phototropin_like	cd05574	Catalytic domain of Phototropin-like Serine/Threonine Kinases.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. Phototropins are blue-light receptors that control responses such as phototropism
gnl|CDD|270744	STKc_nPKC_theta_like	cd05592	Catalytic domain of the Serine/Threonine Kinases
gnl|CDD|173686	STKc_PKB_beta	cd05595	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270733	STKc_PDK1	cd05581	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270909	STKc_Aurora	cd14007	Catalytic domain of the Serine/Threonine kinase
gnl|CDD|270745	STKc_PKB_gamma	cd05593	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270736	STKc_p70S6K	cd05584	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270725	STKc_ROCK_NDR_like	cd05573	Catalytic domain of Rho-associated coiled-coil containing protein kinase (ROCK)- and Nuclear Dbf2-Related (NDR)-like Serine/Threonine Kinases.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. Members of this subfamily include ROCK and ROCK-like proteins such as DMPK
gnl|CDD|270730	STKc_Yank1	cd05578	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270763	STKc_PRKX_like	cd05612	Catalytic domain of PRKX-like Protein Serine/Threonine Kinases.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. Members of this group include human PRKX (X chromosome-encoded protein kinase)
gnl|CDD|270739	STKc_cPKC	cd05587	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270743	STKc_nPKC_epsilon	cd05591	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270727	STKc_SGK	cd05575	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270687	STKc_CAMK	cd05117	The catalytic domain of CAMK family Serine/Threonine Kinases.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. CaMKs are multifunctional calcium and calmodulin (CaM) stimulated STKs involved in cell cycle regulation. There are several types of CaMKs including CaMKI
gnl|CDD|270740	STKc_aPKC	cd05588	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270982	STKc_TSSK-like	cd14080	Catalytic domain of testis-specific serine/threonine kinases and similar proteins.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. TSSK proteins are almost exclusively expressed postmeiotically in the testis and play important roles in spermatogenesis and/or spermiogenesis. There are five mammalian TSSK proteins which show differences in their localization and timing of expression. TSSK1 and TSSK2 are expressed specifically in meiotic and postmeiotic spermatogenic cells
gnl|CDD|270770	STKc_nPKC_theta	cd05619	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270746	STKc_PKB_alpha	cd05594	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270742	STKc_nPKC_eta	cd05590	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270731	STKc_MAST_like	cd05579	Catalytic domain of Microtubule-associated serine/threonine (MAST) kinase-like proteins.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. This subfamily includes MAST kinases
gnl|CDD|270741	STKc_PKN	cd05589	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270769	STKc_aPKC_iota	cd05618	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|173710	STKc_nPKC_delta	cd05620	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270768	STKc_aPKC_zeta	cd05617	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|271064	STKc_TSSK4-like	cd14162	Catalytic domain of testis-specific serine/threonine kinase 4 and similar proteins.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. TSSK proteins are almost exclusively expressed postmeiotically in the testis and play important roles in spermatogenesis and/or spermiogenesis. There are five mammalian TSSK proteins which show differences in their localization and timing of expression. TSSK4
gnl|CDD|271111	STKc_PKA	cd14209	Catalytic subunit of the Serine/Threonine Kinase
gnl|CDD|270724	STKc_cGK	cd05572	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270974	STKc_MARK	cd14072	Catalytic domain of the Serine/Threonine Kinases
gnl|CDD|270738	STKc_Sck1_like	cd05586	Catalytic domain of Suppressor of loss of cAMP-dependent protein kinase-like Serine/Threonine Kinases.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. This subfamily is composed of Schizosaccharomyces pombe Sck1 and similar fungal proteins. Sck1 plays a role in trehalase activation triggered by glucose and a nitrogen source. Trehalase catalyzes the cleavage of the disaccharide trehalose to glucose. Trehalose
gnl|CDD|270767	STKc_cPKC_beta	cd05616	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270737	STKc_YPK1_like	cd05585	Catalytic domain of Yeast Protein Kinase 1-like Serine/Threonine Kinases.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. This subfamily is composed of fungal proteins with similarity to the AGC STKs
gnl|CDD|270754	STKc_SGK2	cd05603	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270753	STKc_SGK1	cd05602	Catalytic domain of the Protein Serine/Threonine Kinase
gnl|CDD|270766	STKc_cPKC_alpha	cd05615	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270692	PKc_STE	cd05122	Catalytic domain of STE family Protein Kinases.  PKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine (ST) or tyrosine residues on protein substrates. This family is composed of STKs
gnl|CDD|270896	STKc_HAL4_like	cd13994	Catalytic domain of Fungal Halotolerance protein 4-like Serine/Threonine kinases.  STKs catalyze the transfer of the gamma-phosphoryl group from ATP to serine/threonine residues on protein substrates. This subfamily is composed of HAL4
gnl|CDD|270783	STKc_MAPKKK	cd06606	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270977	STKc_NIM1	cd14075	Catalytic domain of the Serine/Threonine Kinase
gnl|CDD|270760	STKc_MAST	cd05609	Catalytic domain of the Protein Serine/Threonine Kinase
gnl|CDD|403641	DUF3716	pfam12511	Protein of unknown function (DUF3716).  This domain family is found in eukaryotes
gnl|CDD|211427	Ndc10	cd11602	Ndc10 component of the yeast centromere-binding factor 3.  Ndc10 is a multidomain protein conserved in Saccharomycotina that interacts with kinetochore components. This model characterizes the majority of the protein; some family members may have an additional C-terminal domain that is homologous to transcriptional activators (GCR1_C). Ndc10 is part of the centromere-binding factor 3 (CBF3) complex in budding yeast. The CBF3 complex contains four essential proteins
gnl|CDD|227489	ULP1	COG5160	Protease
gnl|CDD|397169	Peptidase_C48	pfam02902	Ulp1 protease family
gnl|CDD|271183	INT_RitC_C_like	cd01182	C-terminal catalytic domain of recombinase RitC
gnl|CDD|234698	xerC	PRK00236	site-specific tyrosine recombinase XerC; Reviewed.
gnl|CDD|271195	INT_C_like_5	cd01195	Uncharacterized site-specific tyrosine recombinase
gnl|CDD|271194	INT_C_like_4	cd01194	Uncharacterized site-specific tyrosine recombinase
gnl|CDD|404412	HTH_28	pfam13518	Helix-turn-helix domain.  This helix-turn-helix domain is often found in transposases and is likely to be DNA-binding.
gnl|CDD|404292	HTH_23	pfam13384	Homeodomain-like domain.
gnl|CDD|349329	CD_Tf2-1_POL_like	cd18973	chromodomain of Rhizoctonia solani AG-1 IB retrotransposable element Tf2 155 kDa protein type 1
gnl|CDD|349289	CD_SUV39H1_like	cd18639	chromodomain of histone methyltransferase SUV39H1
gnl|CDD|349297	CD_HP1beta_Cbx1	cd18650	chromodomain of heterochromatin protein 1 homolog beta.  CHRomatin Organization Modifier (chromo) domain of heterochromatin protein 1 homolog beta (also known as HP1beta
gnl|CDD|349281	CD_HP1_like	cd18631	chromodomain of heterochromatin protein 1 proteins
gnl|CDD|349332	CD_POL_like	cd18976	chromodomain of uncharacterized putative retroelement polyprotein proteins.  This subgroup includes the CHROMO (CHRromatin Organization Modifier) domain found in  uncharacterized putative retrotransposon proteins
gnl|CDD|380926	SET_SETD8	cd10528	SET domain found in SET domain-containing protein 8 (SETD8) and similar proteins.  SETD8 (EC 2.1.1.43; also termed N-lysine methyltransferase KMT5A
gnl|CDD|380914	SET	cd08161	SET (Su(var)3-9
gnl|CDD|380916	SET_SETD1-like	cd10518	SET domain (including post-SET domain) found in SET domain-containing proteins (SETD1A/SETD1B)
gnl|CDD|380920	SET_LegAS4-like	cd10522	SET domain found in Legionella pneumophila type IV secretion system effector LegAS4 and similar proteins.  LegAS4 is a type IV secretion system effector of Legionella pneumophila. It contains a SET domain that is involved in the modification of Lys4 of histone H3 (H3K4) in the nucleolus of the host cell
gnl|CDD|395687	SET	pfam00856	SET domain.  SET domains are protein lysine methyltransferase enzymes. SET domains appear to be protein-protein interaction domains. It has been demonstrated that SET domains mediate interactions with a family of proteins that display similarity with dual-specificity phosphatases (dsPTPases). A subset of SET domains have been called PR domains. These domains are divergent in sequence from other SET domains
gnl|CDD|380929	SET_SETD2-like	cd10531	SET domain (including post-SET domain) found in SET domain-containing protein 2 (SETD2)
gnl|CDD|214614	SET	smart00317	SET (Su(var)3-9
gnl|CDD|380982	SET_SETD1B	cd19205	SET domain (including post-SET domain) found in SET domain-containing protein 1B (SETD1B) and similar proteins.  SETD1B (EC2.1.1.43)
gnl|CDD|380946	SET_SETD1	cd19169	SET domain (including post-SET domain) found in SET domain-containing protein 1 (SETD1) and similar proteins.  This family includes SET domain-containing protein 1A (SETD1A) and SET domain-containing protein 1B (SETD1B). These proteins are histone-lysine N-methyltransferases that specifically methylate 'Lys-4' of histone H3 (H3K4me) when part of the SET1 histone methyltransferase (HMT) complex
gnl|CDD|380951	SET_ASH1L	cd19174	SET domain (including post-SET domain) found in ASH1-like protein (ASH1L) and similar proteins.  ASH1L (EC 2.1.1.43; also termed absent small and homeotic disks protein 1 homolog
gnl|CDD|380936	SET_SETDB-like	cd10538	SET domain (including pre-SET and post-SET domains) found in SET domain bifurcated 1 (SETDB1) and 2 (SETDB2)
gnl|CDD|380940	SET_SUV39H	cd10542	SET domain (including pre-SET and post-SET domains) found in suppressor of variegation 3-9 homologs
gnl|CDD|380942	SET_SETMAR	cd10544	SET domain (including pre-SET and post-SET domains) found in SET domain and mariner transposase fusion protein (SETMAR) and similar proteins.  SETMAR (also termed metnase) is a DNA-binding protein that is indirectly recruited to sites of DNA damage through protein-protein interactions. It has a sequence-specific DNA-binding activity recognizing the 19-mer core of the 5'-terminal inverted repeats (TIRs) of the Hsmar1 element and displays a DNA nicking and end joining activity. SETMAR also acts as a histone-lysine N-methyltransferase that methylates 'Lys-4' and 'Lys-36' of histone H3. It specifically mediates dimethylation of H3 'Lys-36' at sites of DNA double-strand break and may recruit proteins required for efficient DSB repair through non-homologous end-joining.
gnl|CDD|380947	SET_KMT2A_2B	cd19170	SET domain (including post-SET domain) found in histone-lysine N-methyltransferase 2A (KMT2A)
gnl|CDD|380949	SET_SETD2	cd19172	SET domain (including post-SET domain) found in SET domain-containing protein 2 (SETD2) and similar proteins.  SETD2 (also termed HIF-1
gnl|CDD|402263	MULE	pfam10551	MULE transposase domain.  This domain was identified by Babu and colleagues.
gnl|CDD|401319	DUF1985	pfam09331	Domain of unknown function (DUF1985).  Members of this family of functionally uncharacterized domains are found in a set of Arabidopsis thaliana hypothetical proteins.
gnl|CDD|178645	FHY3	PLN03097	Protein FAR-RED ELONGATED HYPOCOTYL 3; Provisional.
gnl|CDD|397295	DBD_Tnp_Mut	pfam03108	MuDR family transposase.  This region is found in plant proteins that are presumed to be the transposases for Mutator transposable elements. These transposons contain two ORFs. The molecular function of this region is unknown.
gnl|CDD|128845	ZnF_PMZ	smart00575	plant mutator transposase zinc finger.
gnl|CDD|309540	SWIM	pfam04434	SWIM zinc finger.  This domain is found in bacterial
gnl|CDD|307151	Transposase_mut	pfam00872	Transposase
gnl|CDD|277068	PHD3_KMT2B	cd15593	PHD finger 3 found in Histone-lysine N-methyltransferase 2B (KMT2B).  KMT2B
gnl|CDD|225565	COG3021	COG3021	Uncharacterized protein conserved in bacteria [Function unknown].
gnl|CDD|179385	PRK02224	PRK02224	DNA double-strand break repair Rad50 ATPase.
gnl|CDD|225288	COG2433	COG2433	Uncharacterized conserved protein [Function unknown].
gnl|CDD|133150	retropepsin_like_bacteria	cd05483	Bacterial aspartate proteases
gnl|CDD|395483	Gag_p24	pfam00607	gag gene protein p24 (core nucleocapsid protein).  p24 forms inner protein layer of the nucleocapsid. ELISA tests for p24 is the most commonly used method to demonstrate virus replication both in vivo and in vitro.
gnl|CDD|133149	HIV_retropepsin_like	cd05482	Retropepsins
gnl|CDD|395562	dUTPase	pfam00692	dUTPase.  dUTPase hydrolyzes dUTP to dUMP and pyrophosphate.
gnl|CDD|399655	RVT_thumb	pfam06817	Reverse transcriptase thumb domain.  This domain is known as the thumb domain. It is composed of a four helix bundle.
gnl|CDD|395030	RVP	pfam00077	Retroviral aspartyl protease.  Single domain aspartyl proteases from retroviruses
gnl|CDD|273149	Deoxyuridine_5'-triphosphate_nucleotidohydrolase	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut).  The main function of these proteins is in maintaining the levels of dUTP in the cell to prevent dUTP incorporation into DNA during DNA replication. Pol proteins in viruses are very similar to this protein family. This family is based on the phylogenomic analysis of JA Eisen (1999
gnl|CDD|234802	dut	PRK00601	dUTP diphosphatase.
gnl|CDD|223827	Dut	COG0756	dUTPase [Nucleotide transport and metabolism].
gnl|CDD|143638	trimeric_dUTPase	cd07557	Trimeric dUTP diphosphatases.  Trimeric dUTP diphosphatases
gnl|CDD|165079	PHA02703	PHA02703	ORF007 dUTPase; Provisional.
gnl|CDD|395437	IN_DBD_C	pfam00552	Integrase DNA binding domain.  Integrase mediates integration of a DNA copy of the viral genome into the host chromosome. Integrase is composed of three domains. The amino-terminal domain is a zinc binding domain. The central domain is the catalytic domain pfam00665. This domain is the carboxyl terminal domain that is a non-specific DNA binding domain.
gnl|CDD|215302	PLN02547	PLN02547	dUTP pyrophosphatase.
gnl|CDD|396557	Integrase_Zn	pfam02022	Integrase Zinc binding domain.  Integrase mediates integration of a DNA copy of the viral genome into the host chromosome. Integrase is composed of three domains. This domain is the amino-terminal domain zinc binding domain. The central domain is the catalytic domain pfam00665. The carboxyl terminal domain is a DNA binding domain pfam00552.
gnl|CDD|165376	PHA03094	PHA03094	dUTPase; Provisional.
gnl|CDD|223789	Dcd	COG0717	Deoxycytidine deaminase [Nucleotide transport and metabolism].
gnl|CDD|222994	PHA03129	PHA03129	dUTPase; Provisional.
gnl|CDD|396249	G-patch	pfam01585	G-patch domain.  This domain is found in a number of RNA binding proteins
gnl|CDD|197727	G_patch	smart00443	glycine rich nucleic binding domain.  A predicted glycine rich nucleic binding domain found in the splicing factor 45
gnl|CDD|184417	dut	PRK13956	dUTP diphosphatase.
gnl|CDD|165396	PHA03124	PHA03124	dUTPase; Provisional.
gnl|CDD|133151	retropepsin_like_LTR_2	cd05484	Retropepsins_like_LTR
gnl|CDD|133159	RP_RTVL_H_like	cd06095	Retropepsin of the RTVL_H family of human endogenous retrovirus-like elements.  This family includes aspartate proteases from retroelements with LTR (long terminal repeats) including the RTVL_H family of human endogenous retrovirus-like elements. While fungal and mammalian pepsins are bilobal proteins with structurally related N- and C-termini
gnl|CDD|197713	HTH_ARSR	smart00418	helix_turn_helix
gnl|CDD|238042	HTH_ARSR	cd00090	Arsenical Resistance Operon Repressor and similar prokaryotic
gnl|CDD|225872	COG3335	COG3335	Transposase and inactivated derivatives [DNA replication
gnl|CDD|349326	CD_POL_like	cd18970	chromodomain of Hypsizygus marmoreus TY3B-I_0 protein
gnl|CDD|349327	CD_POL_like	cd18971	chromodomain of a Magnaporthe grisea putative retrotransposon polyprotein
gnl|CDD|349300	CD_HP1a_insect	cd18653	chromodomain of insect HP1a.  CHRomatin Organization Modifier (chromo) domain of insect HP1a. HP1a is a member of the heterochromatin protein family
gnl|CDD|349324	chromodomain	cd18968	CHROMO (CHRromatin Organization Modifier) domain; uncharacterized subgroup.  The chromodomain is a conserved region of about 50 amino acids
gnl|CDD|349280	CD_Rhino	cd18630	chromodomain of Drosophila melanogaster Rhino
gnl|CDD|349334	CD_DDE_transposase_like	cd18978	chromodomain of Rhizopus microsporus putative DDE transposases
gnl|CDD|349320	chromodomain	cd18964	CHROMO (CHRromatin Organization Modifier) domain; uncharacterized subgroup.  The chromodomain is a conserved region of about 50 amino acids
gnl|CDD|349277	CD_polycomb_like	cd18627	chromodomain of polycomb and chromobox family proteins.  CHRomatin Organization Modifier (chromo) domain of Polycomb and Polycomb-group (PcG) chromobox (CBX) family proteins such as CBX2
gnl|CDD|349299	CD_HP1gamma_Cbx3	cd18652	chromodomain of heterochromatin protein 1 homolog gamma.  CHRomatin Organization Modifier (chromo) domain of heterochromatin protein 1 homolog gamma (also known as HP1gamma
gnl|CDD|349318	CD_MT_like	cd18962	chromodomain of a putative Coemansia reversa NRRL 1564 methyltransferase
gnl|CDD|349321	chromodomain	cd18965	CHROMO (CHRromatin Organization Modifier) domain; uncharacterized subgroup.  The chromodomain is a conserved region of about 50 amino acids
gnl|CDD|349282	CD_Clr4_like	cd18632	N-terminal chromodomain of the fission yeast histone methyltransferase Clr4
gnl|CDD|349317	CD_CEC-4_like	cd18961	chromodomain of Caenorhabditis elegans chromodomain protein 4
gnl|CDD|349295	CD_Cbx6	cd18648	chromodomain of chromobox homolog 6.  CHRomatin Organization Modifier (chromo) domain of chromobox homolog 6 (CBX6)
gnl|CDD|404270	DDE_Tnp_4	pfam13359	DDE superfamily endonuclease.  This family of proteins are related to pfam00665 and are probably endonucleases of the DDE superfamily. Transposase proteins are necessary for efficient DNA transposition. This domain is a member of the DDE superfamily
